wing_sec_21
 1.000000 0.015487
 0.998953 0.015617
 0.995817 0.016007
 0.990605 0.016654
 0.983338 0.017558
 0.974047 0.018714
 0.962768 0.020119
 0.949550 0.021769
 0.934446 0.023660
 0.917520 0.025787
 0.898841 0.028146
 0.878486 0.030732
 0.856540 0.033541
 0.833095 0.036568
 0.808247 0.039808
 0.782100 0.043253
 0.754761 0.046896
 0.726344 0.050727
 0.696966 0.054732
 0.666725 0.058728
 0.635730 0.062568
 0.604107 0.066210
 0.571985 0.069612
 0.539496 0.072736
 0.506775 0.075541
 0.473957 0.077989
 0.441181 0.080044
 0.408583 0.081670
 0.376300 0.082791
 0.344472 0.083295
 0.313240 0.083163
 0.282746 0.082389
 0.253130 0.080969
 0.224530 0.078913
 0.197080 0.076236
 0.170911 0.072959
 0.146150 0.069113
 0.122919 0.064734
 0.101337 0.059866
 0.081518 0.054554
 0.063575 0.048850
 0.047622 0.042807
 0.033777 0.036481
 0.022172 0.029941
 0.012957 0.023288
 0.006289 0.016714
 0.002227 0.010622
 0.000438 0.005683
 0.000019 0.002551
 0.000000 0.001497
 0.000045 0.000452
 0.000562 -0.002638
 0.002571 -0.007441
 0.007114 -0.013102
 0.014485 -0.018743
 0.024484 -0.023935
 0.036854 -0.028555
 0.051393 -0.032593
 0.067944 -0.036065
 0.086377 -0.038990
 0.106574 -0.041392
 0.128424 -0.043291
 0.151815 -0.044711
 0.176636 -0.045680
 0.202774 -0.046226
 0.230114 -0.046385
 0.258537 -0.046195
 0.287925 -0.045696
 0.318153 -0.044933
 0.349097 -0.043951
 0.380632 -0.042797
 0.412626 -0.041508
 0.444946 -0.040026
 0.477459 -0.038356
 0.510030 -0.036532
 0.542527 -0.034589
 0.574817 -0.032559
 0.606770 -0.030470
 0.638253 -0.028349
 0.669140 -0.026218
 0.699304 -0.024099
 0.728611 -0.021878
 0.756932 -0.019451
 0.784149 -0.016858
 0.810151 -0.014146
 0.834834 -0.011356
 0.858098 -0.008536
 0.879849 -0.005729
 0.900002 -0.002981
 0.918478 -0.000336
 0.935203 0.002164
 0.950114 0.004478
 0.963152 0.006567
 0.974269 0.008399
 0.983422 0.009941
 0.990576 0.011168
 0.995706 0.012060
 0.998791 0.012601
 0.999821 0.012783
