wing_sec_3
 1.000000 0.015683
 0.998950 0.015836
 0.995805 0.016297
 0.990578 0.017062
 0.983289 0.018127
 0.973969 0.019489
 0.962657 0.021139
 0.949397 0.023073
 0.934246 0.025281
 0.917266 0.027758
 0.898526 0.030494
 0.878104 0.033481
 0.856085 0.036713
 0.832559 0.040178
 0.807625 0.043870
 0.781385 0.047776
 0.753949 0.051886
 0.725428 0.056185
 0.695940 0.060654
 0.665580 0.065099
 0.634456 0.069375
 0.602694 0.073435
 0.570425 0.077233
 0.537780 0.080724
 0.504895 0.083863
 0.471906 0.086606
 0.438952 0.088910
 0.406172 0.090734
 0.373703 0.091985
 0.341688 0.092554
 0.310272 0.092421
 0.279601 0.091575
 0.249817 0.090009
 0.221064 0.087729
 0.193482 0.084748
 0.167207 0.081087
 0.142372 0.076776
 0.119108 0.071854
 0.097541 0.066364
 0.077795 0.060358
 0.059995 0.053889
 0.044270 0.047021
 0.030756 0.039822
 0.019607 0.032390
 0.010988 0.024879
 0.005027 0.017587
 0.001641 0.011045
 0.000278 0.005941
 0.000003 0.002774
 0.000000 0.001713
 0.000045 0.000663
 0.000489 -0.002453
 0.002128 -0.007420
 0.005993 -0.013606
 0.012661 -0.020125
 0.022117 -0.026347
 0.034118 -0.032004
 0.048424 -0.037021
 0.064843 -0.041391
 0.083219 -0.045128
 0.103415 -0.048250
 0.125305 -0.050777
 0.148768 -0.052733
 0.173685 -0.054145
 0.199937 -0.055044
 0.227403 -0.055467
 0.255962 -0.055454
 0.285489 -0.055051
 0.315861 -0.054304
 0.346950 -0.053267
 0.378628 -0.051989
 0.410767 -0.050520
 0.443229 -0.048812
 0.475880 -0.046866
 0.508586 -0.044725
 0.541214 -0.042428
 0.573631 -0.040013
 0.605706 -0.037514
 0.637307 -0.034963
 0.668307 -0.032388
 0.698578 -0.029813
 0.727987 -0.027137
 0.756399 -0.024252
 0.783699 -0.021205
 0.809775 -0.018042
 0.834523 -0.014814
 0.857843 -0.011567
 0.879642 -0.008353
 0.899836 -0.005218
 0.918345 -0.002211
 0.935098 0.000622
 0.950031 0.003238
 0.963087 0.005596
 0.974217 0.007659
 0.983380 0.009394
 0.990542 0.010773
 0.995676 0.011775
 0.998764 0.012382
 0.999795 0.012586
