wing_sec_9
 1.000000 0.015512
 0.998953 0.015646
 0.995816 0.016045
 0.990602 0.016708
 0.983332 0.017632
 0.974037 0.018816
 0.962754 0.020253
 0.949531 0.021940
 0.934421 0.023872
 0.917488 0.026045
 0.898801 0.028453
 0.878438 0.031092
 0.856483 0.033956
 0.833028 0.037041
 0.808170 0.040339
 0.782011 0.043845
 0.754660 0.047549
 0.726230 0.051441
 0.696839 0.055507
 0.666583 0.059562
 0.635572 0.063458
 0.603931 0.067155
 0.571791 0.070609
 0.539283 0.073781
 0.506542 0.076630
 0.473703 0.079117
 0.440904 0.081204
 0.408284 0.082856
 0.375978 0.083995
 0.344127 0.084507
 0.312872 0.084376
 0.282356 0.083592
 0.252720 0.082155
 0.224101 0.080070
 0.196634 0.077353
 0.170452 0.074027
 0.145681 0.070121
 0.122446 0.065672
 0.100866 0.060724
 0.081056 0.055322
 0.063130 0.049519
 0.047205 0.043368
 0.033400 0.036928
 0.021851 0.030272
 0.012709 0.023505
 0.006128 0.016834
 0.002151 0.010679
 0.000417 0.005717
 0.000017 0.002580
 0.000000 0.001525
 0.000045 0.000480
 0.000552 -0.002613
 0.002514 -0.007439
 0.006972 -0.013173
 0.014258 -0.018932
 0.024193 -0.024260
 0.036520 -0.029015
 0.051031 -0.033180
 0.067567 -0.036768
 0.085994 -0.039799
 0.106192 -0.042293
 0.128047 -0.044274
 0.151447 -0.045763
 0.176280 -0.046789
 0.202432 -0.047382
 0.229787 -0.047575
 0.258227 -0.047407
 0.287631 -0.046921
 0.317877 -0.046160
 0.348839 -0.045171
 0.380390 -0.044000
 0.412402 -0.042687
 0.444740 -0.041176
 0.477269 -0.039469
 0.509856 -0.037604
 0.542369 -0.035615
 0.574675 -0.033534
 0.606642 -0.031392
 0.638140 -0.029215
 0.669041 -0.027026
 0.699217 -0.024846
 0.728537 -0.022566
 0.756869 -0.020079
 0.784096 -0.017427
 0.810107 -0.014655
 0.834798 -0.011808
 0.858068 -0.008932
 0.879825 -0.006072
 0.899983 -0.003273
 0.918462 -0.000581
 0.935191 0.001962
 0.950104 0.004316
 0.963144 0.006440
 0.974263 0.008302
 0.983417 0.009869
 0.990572 0.011116
 0.995702 0.012023
 0.998788 0.012572
 0.999817 0.012757
