wing_sec_42
 1.000000 0.008420
 0.998958 0.008563
 0.995838 0.008992
 0.990651 0.009702
 0.983418 0.010688
 0.974169 0.011942
 0.962942 0.013456
 0.949781 0.015219
 0.934740 0.017217
 0.917881 0.019440
 0.899272 0.021873
 0.878989 0.024501
 0.857115 0.027312
 0.833739 0.030289
 0.808958 0.033418
 0.782872 0.036683
 0.755588 0.040065
 0.727219 0.043548
 0.697879 0.047110
 0.667680 0.050650
 0.636736 0.054075
 0.605175 0.057349
 0.573125 0.060436
 0.540717 0.063300
 0.508084 0.065903
 0.475362 0.068209
 0.442685 0.070182
 0.410190 0.071787
 0.378013 0.072972
 0.346290 0.073661
 0.315158 0.073830
 0.284754 0.073461
 0.255213 0.072541
 0.226669 0.071066
 0.199252 0.069036
 0.173089 0.066458
 0.148306 0.063346
 0.125022 0.059720
 0.103355 0.055605
 0.083421 0.051031
 0.065331 0.046032
 0.049202 0.040644
 0.035155 0.034909
 0.023325 0.028880
 0.013867 0.022643
 0.006946 0.016380
 0.002637 0.010488
 0.000635 0.005650
 0.000062 0.002553
 0.000000 0.001504
 0.000000 0.000455
 0.000356 -0.002665
 0.002122 -0.007578
 0.006380 -0.013480
 0.013476 -0.019500
 0.023236 -0.025187
 0.035408 -0.030395
 0.049788 -0.035092
 0.066219 -0.039278
 0.084566 -0.042955
 0.104710 -0.046130
 0.126535 -0.048808
 0.149928 -0.050995
 0.174774 -0.052703
 0.200956 -0.053946
 0.228356 -0.054743
 0.256852 -0.055118
 0.286319 -0.055098
 0.316634 -0.054714
 0.347666 -0.054003
 0.379287 -0.053000
 0.411367 -0.051740
 0.443769 -0.050214
 0.476360 -0.048437
 0.509007 -0.046447
 0.541574 -0.044276
 0.573930 -0.041960
 0.605941 -0.039530
 0.637479 -0.037014
 0.668413 -0.034442
 0.698617 -0.031838
 0.727964 -0.029165
 0.756325 -0.026381
 0.783587 -0.023520
 0.809638 -0.020618
 0.834372 -0.017711
 0.857690 -0.014833
 0.879498 -0.012020
 0.899709 -0.009307
 0.918243 -0.006728
 0.935026 -0.004316
 0.949991 -0.002103
 0.963081 -0.000118
 0.974243 0.001610
 0.983436 0.003060
 0.990622 0.004209
 0.995776 0.005042
 0.998875 0.005547
 0.999910 0.005716
