wing_sec_8
 1.000000 0.008602
 0.998956 0.008767
 0.995829 0.009259
 0.990630 0.010076
 0.983382 0.011210
 0.974112 0.012652
 0.962858 0.014390
 0.949665 0.016411
 0.934588 0.018701
 0.917686 0.021243
 0.899028 0.024022
 0.878690 0.027019
 0.856755 0.030217
 0.833313 0.033598
 0.808458 0.037142
 0.782293 0.040831
 0.754924 0.044643
 0.726463 0.048557
 0.697026 0.052547
 0.666722 0.056506
 0.635665 0.060338
 0.603983 0.064004
 0.571805 0.067463
 0.539262 0.070672
 0.506488 0.073591
 0.473618 0.076177
 0.440789 0.078389
 0.408137 0.080187
 0.375801 0.081507
 0.343917 0.082274
 0.312626 0.082459
 0.282067 0.082039
 0.252378 0.081001
 0.223698 0.079333
 0.196161 0.077036
 0.169899 0.074114
 0.145043 0.070581
 0.121719 0.066458
 0.100053 0.061772
 0.080169 0.056554
 0.062191 0.050844
 0.046247 0.044683
 0.032478 0.038127
 0.021039 0.031251
 0.012102 0.024195
 0.005808 0.017238
 0.002107 0.010903
 0.000488 0.005896
 0.000045 0.002761
 0.000000 0.001705
 0.000004 0.000652
 0.000288 -0.002491
 0.001703 -0.007541
 0.005308 -0.013904
 0.011716 -0.020713
 0.020933 -0.027336
 0.032724 -0.033494
 0.046856 -0.039094
 0.063136 -0.044112
 0.081407 -0.048544
 0.101532 -0.052392
 0.123383 -0.055659
 0.146836 -0.058352
 0.171769 -0.060482
 0.198058 -0.062063
 0.225580 -0.063117
 0.254209 -0.063669
 0.283817 -0.063750
 0.314276 -0.063396
 0.345456 -0.062646
 0.377225 -0.061542
 0.409451 -0.060126
 0.441998 -0.058395
 0.474731 -0.056369
 0.507514 -0.054088
 0.540215 -0.051593
 0.572698 -0.048923
 0.604833 -0.046115
 0.636487 -0.043202
 0.667533 -0.040218
 0.697843 -0.037192
 0.727289 -0.034094
 0.755743 -0.030883
 0.783088 -0.027597
 0.809214 -0.024275
 0.834017 -0.020956
 0.857395 -0.017680
 0.879257 -0.014485
 0.899515 -0.011410
 0.918088 -0.008491
 0.934905 -0.005766
 0.949898 -0.003269
 0.963011 -0.001031
 0.974193 0.000916
 0.983400 0.002547
 0.990597 0.003840
 0.995758 0.004777
 0.998862 0.005344
 0.999898 0.005534
