wing_sec_2
 1.000000 0.008634
 0.998956 0.008802
 0.995827 0.009307
 0.990626 0.010142
 0.983375 0.011302
 0.974101 0.012777
 0.962842 0.014555
 0.949644 0.016622
 0.934559 0.018963
 0.917649 0.021562
 0.898982 0.024401
 0.878634 0.027464
 0.856687 0.030730
 0.833232 0.034182
 0.808364 0.037801
 0.782184 0.041564
 0.754799 0.045452
 0.726320 0.049442
 0.696865 0.053508
 0.666540 0.057541
 0.635463 0.061445
 0.603758 0.065180
 0.571556 0.068704
 0.538987 0.071975
 0.506186 0.074950
 0.473288 0.077585
 0.440430 0.079839
 0.407749 0.081671
 0.375382 0.083014
 0.343468 0.083794
 0.312146 0.083981
 0.281558 0.083552
 0.251842 0.082492
 0.223136 0.080789
 0.195576 0.078443
 0.169295 0.075459
 0.144425 0.071851
 0.121095 0.067639
 0.099430 0.062850
 0.079555 0.057517
 0.061599 0.051679
 0.045692 0.045381
 0.031976 0.038678
 0.020613 0.031654
 0.011776 0.024455
 0.005602 0.017380
 0.002012 0.010973
 0.000462 0.005939
 0.000042 0.002798
 0.000000 0.001741
 0.000005 0.000686
 0.000276 -0.002460
 0.001628 -0.007533
 0.005113 -0.013969
 0.011390 -0.020911
 0.020500 -0.027698
 0.032216 -0.034023
 0.046297 -0.039784
 0.062547 -0.044952
 0.080803 -0.049520
 0.100923 -0.053488
 0.122778 -0.056861
 0.146242 -0.059645
 0.171191 -0.061851
 0.197501 -0.063493
 0.225046 -0.064593
 0.253700 -0.065177
 0.283335 -0.065277
 0.313822 -0.064929
 0.345030 -0.064172
 0.376828 -0.063050
 0.409082 -0.061607
 0.441656 -0.059841
 0.474416 -0.057770
 0.507226 -0.055439
 0.539952 -0.052887
 0.572460 -0.050154
 0.604618 -0.047278
 0.636295 -0.044296
 0.667363 -0.041239
 0.697693 -0.038138
 0.727158 -0.034965
 0.755630 -0.031679
 0.782991 -0.028317
 0.809132 -0.024921
 0.833947 -0.021530
 0.857338 -0.018184
 0.879210 -0.014921
 0.899476 -0.011782
 0.918058 -0.008803
 0.934881 -0.006022
 0.949880 -0.003475
 0.962998 -0.001193
 0.974183 0.000793
 0.983393 0.002457
 0.990592 0.003775
 0.995754 0.004730
 0.998859 0.005309
 0.999896 0.005502
