wing_sec_5
 1.000000 0.000000
 0.998973 0.000260
 0.995895 0.001020
 0.990780 0.002232
 0.983647 0.003828
 0.974528 0.005737
 0.963458 0.007901
 0.950484 0.010288
 0.935659 0.012892
 0.919044 0.015726
 0.900707 0.018811
 0.880723 0.022159
 0.859175 0.025753
 0.836150 0.029547
 0.811745 0.033458
 0.786058 0.037381
 0.759196 0.041205
 0.731269 0.044829
 0.702392 0.048182
 0.672683 0.051231
 0.642264 0.053981
 0.611260 0.056465
 0.579800 0.058728
 0.548012 0.060812
 0.516026 0.062733
 0.483974 0.064479
 0.451988 0.066008
 0.420200 0.067254
 0.388740 0.068142
 0.357736 0.068609
 0.327317 0.068610
 0.297608 0.068127
 0.268731 0.067171
 0.240804 0.065770
 0.213942 0.063959
 0.188255 0.061766
 0.163850 0.059209
 0.140825 0.056285
 0.119277 0.052986
 0.099293 0.049298
 0.080956 0.045225
 0.064341 0.040787
 0.049516 0.036035
 0.036542 0.031040
 0.025472 0.025889
 0.016353 0.020665
 0.009220 0.015437
 0.004105 0.010248
 0.001027 0.005108
 0.000000 0.000000
 0.001027 0.005254
 0.004105 0.010472
 0.009220 0.015605
 0.016353 0.020579
 0.025472 0.025299
 0.036542 0.029649
 0.049516 0.033514
 0.064341 0.036797
 0.080956 0.039432
 0.099293 0.041400
 0.119277 0.042731
 0.140825 0.043495
 0.163850 0.043788
 0.188255 0.043713
 0.213942 0.043361
 0.240804 0.042798
 0.268731 0.042059
 0.297608 0.041155
 0.327317 0.040079
 0.357736 0.038822
 0.388740 0.037386
 0.420200 0.035789
 0.451988 0.034068
 0.483974 0.032274
 0.516026 0.030459
 0.548012 0.028665
 0.579800 0.026916
 0.611260 0.025214
 0.642264 0.023542
 0.672683 0.021874
 0.702392 0.020185
 0.731269 0.018464
 0.759196 0.016723
 0.786058 0.014990
 0.811745 0.013311
 0.836150 0.011733
 0.859175 0.010293
 0.880723 0.009006
 0.900707 0.007863
 0.919044 0.006831
 0.935659 0.005864
 0.950484 0.004919
 0.963458 0.003970
 0.974528 0.003017
 0.983647 0.002094
 0.990780 0.001260
 0.995895 0.000589
 0.998973 0.000152
 1.000000 0.000000
