wing_sec_9
 1.000000 0.000000
 0.998973 0.000257
 0.995895 0.001010
 0.990780 0.002215
 0.983647 0.003810
 0.974528 0.005731
 0.963458 0.007932
 0.950484 0.010387
 0.935659 0.013097
 0.919044 0.016080
 0.900707 0.019356
 0.880723 0.022932
 0.859175 0.026781
 0.836150 0.030842
 0.811745 0.035015
 0.786058 0.039177
 0.759196 0.043200
 0.731269 0.046969
 0.702392 0.050405
 0.672683 0.053472
 0.642264 0.056180
 0.611260 0.058571
 0.579800 0.060703
 0.548012 0.062632
 0.516026 0.064391
 0.483974 0.065980
 0.451988 0.067365
 0.420200 0.068489
 0.388740 0.069280
 0.357736 0.069674
 0.327317 0.069625
 0.297608 0.069116
 0.268731 0.068154
 0.240804 0.066766
 0.213942 0.064986
 0.188255 0.062842
 0.163850 0.060345
 0.140825 0.057491
 0.119277 0.054263
 0.099293 0.050641
 0.080956 0.046616
 0.064341 0.042200
 0.049516 0.037431
 0.036542 0.032374
 0.025472 0.027109
 0.016353 0.021720
 0.009220 0.016278
 0.004105 0.010834
 0.001027 0.005409
 0.000000 0.000000
 0.001027 0.005708
 0.004105 0.011379
 0.009220 0.016961
 0.016353 0.022374
 0.025472 0.027510
 0.036542 0.032242
 0.049516 0.036439
 0.064341 0.039990
 0.080956 0.042821
 0.099293 0.044910
 0.119277 0.046293
 0.140825 0.047050
 0.163850 0.047294
 0.188255 0.047145
 0.213942 0.046712
 0.240804 0.046071
 0.268731 0.045266
 0.297608 0.044306
 0.327317 0.043179
 0.357736 0.041867
 0.388740 0.040363
 0.420200 0.038680
 0.451988 0.036854
 0.483974 0.034939
 0.516026 0.032998
 0.548012 0.031084
 0.579800 0.029236
 0.611260 0.027464
 0.642264 0.025757
 0.672683 0.024087
 0.702392 0.022422
 0.731269 0.020737
 0.759196 0.019024
 0.786058 0.017297
 0.811745 0.015584
 0.836150 0.013923
 0.859175 0.012348
 0.880723 0.010876
 0.900707 0.009508
 0.919044 0.008226
 0.935659 0.007000
 0.950484 0.005803
 0.963458 0.004622
 0.974528 0.003468
 0.983647 0.002379
 0.990780 0.001418
 0.995895 0.000658
 0.998973 0.000169
 1.000000 0.000000
