wing_sec_0
 1.000000 0.000000
 0.998973 0.000263
 0.995895 0.001033
 0.990780 0.002254
 0.983647 0.003852
 0.974528 0.005744
 0.963458 0.007863
 0.950484 0.010165
 0.935659 0.012635
 0.919044 0.015283
 0.900707 0.018130
 0.880723 0.021192
 0.859175 0.024469
 0.836150 0.027928
 0.811745 0.031512
 0.786058 0.035137
 0.759196 0.038712
 0.731269 0.042155
 0.702392 0.045404
 0.672683 0.048430
 0.642264 0.051232
 0.611260 0.053832
 0.579800 0.056259
 0.548012 0.058535
 0.516026 0.060660
 0.483974 0.062604
 0.451988 0.064312
 0.420200 0.065710
 0.388740 0.066721
 0.357736 0.067279
 0.327317 0.067340
 0.297608 0.066891
 0.268731 0.065942
 0.240804 0.064524
 0.213942 0.062674
 0.188255 0.060422
 0.163850 0.057788
 0.140825 0.054778
 0.119277 0.051389
 0.099293 0.047620
 0.080956 0.043486
 0.064341 0.039022
 0.049516 0.034290
 0.036542 0.029373
 0.025472 0.024363
 0.016353 0.019345
 0.009220 0.014386
 0.004105 0.009516
 0.001027 0.004732
 0.000000 0.000000
 0.001027 0.004687
 0.004105 0.009339
 0.009220 0.013910
 0.016353 0.018336
 0.025472 0.022534
 0.036542 0.026407
 0.049516 0.029858
 0.064341 0.032805
 0.080956 0.035195
 0.099293 0.037011
 0.119277 0.038278
 0.140825 0.039051
 0.163850 0.039405
 0.188255 0.039422
 0.213942 0.039172
 0.240804 0.038705
 0.268731 0.038050
 0.297608 0.037216
 0.327317 0.036205
 0.357736 0.035017
 0.388740 0.033665
 0.420200 0.032175
 0.451988 0.030586
 0.483974 0.028943
 0.516026 0.027286
 0.548012 0.025641
 0.579800 0.024017
 0.611260 0.022403
 0.642264 0.020774
 0.672683 0.019108
 0.702392 0.017388
 0.731269 0.015624
 0.759196 0.013846
 0.786058 0.012106
 0.811745 0.010470
 0.836150 0.008995
 0.859175 0.007724
 0.880723 0.006669
 0.900707 0.005806
 0.919044 0.005086
 0.935659 0.004443
 0.950484 0.003814
 0.963458 0.003155
 0.974528 0.002454
 0.983647 0.001738
 0.990780 0.001062
 0.995895 0.000502
 0.998973 0.000130
 1.000000 0.000000
